0,GC,SI,Ratio
1988-03-31,513.6,,
1988-04-04,516.4,,
1988-04-05,511.7,,
1988-04-06,505.9,,
1988-04-07,507.3,,
1988-04-08,508.0,,
1988-04-11,509.0,,
1988-04-12,508.0,,
1988-04-13,502.3,,
1988-04-14,511.1,,
1988-04-15,514.1,,
1988-04-18,518.3,,
1988-04-19,516.1,,
1988-04-20,513.9,,
1988-04-21,511.1,,
1988-04-22,504.6,,
1988-04-25,502.3,,
1988-04-26,503.4,,
1988-04-27,506.4,,
1988-04-28,504.8,,
1988-04-29,505.1,7.564,66.77683765203597
1988-05-02,499.6,7.41,67.42240215924427
1988-05-03,497.5,7.36,67.59510869565217
1988-05-04,499.1,7.379,67.63789131318607
1988-05-05,500.6,7.414,67.52090639330996
1988-05-06,498.8,7.436,67.07907477138247
1988-05-09,503.0,7.528,66.81721572794899
1988-05-10,507.1,7.64,66.37434554973822
1988-05-11,506.7,7.62,66.49606299212599
1988-05-12,508.6,7.649,66.49235194143026
1988-05-13,506.9,7.6739999999999995,66.05420901746156
1988-05-16,508.6,7.632999999999999,66.63173064325954
1988-05-17,508.7,7.593,66.99591729224285
1988-05-18,511.5,7.766,65.86402266288952
1988-05-19,511.3,7.694,66.454380036392
1988-05-20,511.8,7.7829999999999995,65.75870486958758
1988-05-23,516.9,7.835,65.97319719208679
1988-05-24,516.9,7.851,65.83874665647689
1988-05-25,509.4,7.669,66.42326248533055
1988-05-26,510.2,7.685,66.38906961613533
1988-05-27,508.4,7.601,66.8859360610446
1988-05-31,511.9,7.705,66.4373783257625
1988-06-01,512.9,7.917999999999999,64.77645870169235
1988-06-02,522.9,8.398,62.26482495832341
1988-06-03,521.1,8.383,62.16151735655494
1988-06-06,520.1,8.425,61.73293768545994
1988-06-07,517.4,8.387,61.690711815905566
1988-06-08,512.4,8.217,62.35852500912741
1988-06-09,513.8,8.262,62.18833212297264
1988-06-10,504.5,8.096,62.3147233201581
1988-06-13,505.0,8.123,62.16914932906562
1988-06-14,504.2,8.125,62.05538461538461
1988-06-15,505.7,8.21,61.59561510353227
1988-06-16,505.5,8.207,61.59376142317533
1988-06-17,510.8,8.347000000000001,61.195639151791056
1988-06-20,507.0,8.294,61.12852664576802
1988-06-21,507.9,8.308,61.13384689455946
1988-06-22,504.3,8.09,62.336217552533995
1988-06-23,502.2,8.055,62.3463687150838
1988-06-24,495.7,7.874,62.95402590805182
1988-06-27,495.8,8.007,61.920819283127265
1988-06-28,490.3,7.82,62.69820971867008
1988-06-29,488.1,7.65,63.80392156862745
1988-06-30,487.0,7.724,63.050233039875714
1988-07-01,488.9,7.72,63.32901554404145
1988-07-05,490.2,7.791,62.91875240662302
1988-07-06,491.3,7.848,62.60193679918451
1988-07-07,492.6,7.987999999999999,61.66750125187783
1988-07-08,493.5,8.076,61.10698365527489
1988-07-11,489.0,8.009,61.05631164939443
1988-07-12,491.0,8.047,61.01652789859575
1988-07-13,494.9,8.257,59.9370231318881
1988-07-14,493.1,8.402000000000001,58.688407522018565
1988-07-15,494.2,8.432,58.610056925996204
1988-07-18,491.7,8.267000000000001,59.477440425789275
1988-07-19,501.6,8.892000000000001,56.4102564102564
1988-07-20,500.2,8.985,55.670562047857544
1988-07-21,497.4,8.9,55.887640449438194
1988-07-22,497.5,8.754,56.831162896961395
1988-07-25,479.3,8.116,59.05618531296206
1988-07-26,484.8,7.938,61.073318216175366
1988-07-27,486.3,8.036,60.51518168242907
1988-07-28,485.6,7.744,62.70661157024794
1988-07-29,489.5,7.837000000000001,62.460125047849935
1988-08-01,487.8,7.906000000000001,61.699974702757395
1988-08-02,484.1,7.827000000000001,61.850006388143605
1988-08-03,486.0,7.861000000000001,61.82419539498791
1988-08-04,485.5,7.875,61.65079365079365
1988-08-05,484.5,7.872999999999999,61.539438587577806
1988-08-08,482.7,7.7010000000000005,62.68017140631086
1988-08-09,479.9,7.612999999999999,63.03691054774728
1988-08-10,481.6,7.7,62.54545454545455
1988-08-11,481.4,7.71,62.43839169909209
1988-08-12,483.4,7.737,62.47899702727155
1988-08-15,485.4,7.7829999999999995,62.36669664653733
1988-08-16,481.3,7.629,63.08821601782672
1988-08-17,483.4,7.66,63.10704960835509
1988-08-18,484.9,7.684,63.10515356585112
1988-08-19,484.5,7.665,63.20939334637965
1988-08-22,486.5,7.747000000000001,62.79850264618561
1988-08-23,485.0,7.751,62.572571281125015
1988-08-24,487.8,7.805,62.49839846252403
1988-08-25,485.8,7.732,62.82979824107605
1988-08-26,485.0,7.676,63.18394997394476
1988-08-29,482.3,7.5360000000000005,63.99946921443736
1988-08-30,481.3,7.497000000000001,64.19901293850873
1988-08-31,483.5,7.539,64.13317416102932
1988-09-01,482.3,7.563,63.77099034774561
1988-09-02,479.6,7.482,64.1005078855921
1988-09-06,476.9,7.443,64.07362622598414
1988-09-07,477.6,7.5089999999999995,63.603675589292855
1988-09-08,478.3,7.575,63.14191419141914
1988-09-09,469.8,7.3839999999999995,63.6240520043337
1988-09-12,468.1,7.372999999999999,63.488403634884044
1988-09-13,468.3,7.425,63.07070707070707
1988-09-14,468.1,7.435,62.95897780766645
1988-09-15,464.6,7.405,62.74139095205942
1988-09-16,457.9,7.252000000000001,63.141202426916706
1988-09-19,454.8,7.27,62.55845942228336
1988-09-20,450.0,7.141,63.016384259907575
1988-09-21,441.8,7.061,62.56904121229288
1988-09-22,442.6,7.132000000000001,62.058328659562534
1988-09-23,437.3,7.05,62.02836879432625
1988-09-26,437.7,6.971,62.788696026395066
1988-09-27,440.5,7.031000000000001,62.65111648414165
1988-09-28,441.7,7.039,62.75039068049439
1988-09-29,439.8,7.045,62.42725337118524
1988-09-30,436.6,6.994,62.42493565913641
1988-10-03,439.8,7.104,61.90878378378378
1988-10-04,440.1,7.106,61.933577258654665
1988-10-05,442.7,7.156000000000001,61.8641699273337
1988-10-06,445.8,7.146,62.384550797649034
1988-10-07,444.3,7.172999999999999,61.94061062317023
1988-10-10,449.8,7.188,62.576516416249305
1988-10-11,445.5,7.041,63.27226246271836
1988-10-12,449.9,7.1610000000000005,62.826420890937015
1988-10-13,448.2,7.141,62.76431872286794
1988-10-14,450.3,7.2010000000000005,62.53298153034301
1988-10-17,453.3,7.2410000000000005,62.601850573125255
1988-10-18,453.0,7.191,62.99541093032958
1988-10-19,452.6,7.167000000000001,63.150551137156405
1988-10-20,453.4,7.172000000000001,63.21807027328499
1988-10-21,449.5,7.04,63.84943181818182
1988-10-24,446.5,7.01,63.694721825962915
1988-10-25,447.1,7.0329999999999995,63.57173325750036
1988-10-26,448.6,7.0329999999999995,63.78501350774919
1988-10-27,447.3,6.999,63.909129875696536
1988-10-28,452.1,7.087000000000001,63.792860166502045
1988-10-31,451.8,7.1,63.633802816901415
1988-11-01,450.4,7.084,63.57989836250706
1988-11-02,461.8,7.29,63.34705075445817
1988-11-03,461.2,7.209,63.975586072964354
1988-11-04,461.4,7.234,63.782139894940556
1988-11-07,463.0,7.308,63.3552271483306
1988-11-08,459.4,7.202000000000001,63.78783671202443
1988-11-09,462.8,7.369,62.80363685710409
1988-11-10,458.3,7.222,63.45887565771254
1988-11-11,460.8,7.2,64.0
1988-11-14,462.9,7.226,64.0603376695267
1988-11-15,463.5,7.1739999999999995,64.60830777808755
1988-11-16,464.0,7.081,65.52746787176952
1988-11-17,460.1,6.965,66.05886575735822
1988-11-18,456.5,6.83,66.83748169838945
1988-11-21,454.6,6.763999999999999,67.20875221762272
1988-11-22,456.4,6.831,66.81305811740593
1988-11-23,458.2,6.87,66.69577874818049
1988-11-28,462.0,6.921,66.75335934113568
1988-11-29,461.5,6.829,67.57944062088154
1988-11-30,463.6,6.92,66.9942196531792
1988-12-01,462.5,6.869,67.33148929975252
1988-12-02,471.8,6.974,67.65127616862632
1988-12-05,469.4,6.944,67.5979262672811
1988-12-06,467.7,6.9350000000000005,67.44051910598414
1988-12-07,462.3,6.902,66.9805853375833
1988-12-08,461.1,6.885,66.97167755991286
1988-12-09,462.0,6.926,66.70516892867455
1988-12-12,458.9,6.93,66.21933621933621
1988-12-13,458.6,6.922000000000001,66.25252817104882
1988-12-14,460.4,6.938,66.35918132026521
1988-12-15,450.1,6.808,66.11339600470036
1988-12-16,451.1,6.832999999999999,66.01785452948926
1988-12-19,451.5,6.858,65.83552055993002
1988-12-20,451.0,6.8389999999999995,65.94531364234538
1988-12-21,452.3,6.857,65.96179087064314
1988-12-22,455.2,6.895,66.0188542422045
1988-12-23,455.9,6.906000000000001,66.01505936866492
1988-12-27,455.2,6.886,66.10514086552425
1988-12-28,450.3,6.819,66.03607567091949
1988-12-29,442.9,6.718999999999999,65.91754725405566
1988-12-30,444.7,6.754,65.84246372519988
1989-01-03,446.6,6.7410000000000005,66.25129802699895
1989-01-04,444.3,6.645,66.86230248306998
1989-01-05,443.5,6.672000000000001,66.47182254196642
1989-01-06,441.3,6.699,65.87550380653829
1989-01-09,439.3,6.667000000000001,65.89170541472926
1989-01-10,438.3,6.619,66.21846200332376
1989-01-11,438.0,6.617999999999999,66.18313689936538
1989-01-12,438.5,6.603,66.40920793578677
1989-01-13,436.1,6.575,66.32699619771863
1989-01-16,435.8,6.575,66.28136882129277
1989-01-17,436.6,6.627999999999999,65.87205793602898
1989-01-18,435.6,6.587999999999999,66.12021857923499
1989-01-19,436.8,6.651,65.6743346865133
1989-01-20,441.9,6.872000000000001,64.3044237485448
1989-01-23,441.1,6.888999999999999,64.02961242560605
1989-01-24,438.6,6.822,64.2919964819701
1989-01-25,438.7,6.856,63.987747957993
1989-01-26,435.7,6.789,64.17734570628959
1989-01-27,427.1,6.553,65.17625515031284
1989-01-30,426.8,6.481,65.85403487116186
1989-01-31,422.7,6.437,65.6672362901973
1989-02-01,424.3,6.478,65.49861068230936
1989-02-02,423.2,6.466,65.45004639653573
1989-02-03,423.6,6.479,65.38045994752277
1989-02-06,424.0,6.542000000000001,64.81198410272087
1989-02-07,422.5,6.497000000000001,65.03001385254733
1989-02-08,426.1,6.553,65.02365328857013
1989-02-09,425.0,6.529,65.09419512942257
1989-02-10,418.4,6.452000000000001,64.84810911345318
1989-02-13,416.4,6.4670000000000005,64.38843358589763
1989-02-14,415.7,6.471,64.24045742543656
1989-02-15,414.8,6.53,63.52220520673813
1989-02-16,413.7,6.519,63.46065347445927
1989-02-17,410.9,6.5729999999999995,62.51331203407881
1989-02-21,416.6,6.574,63.370854882871924
1989-02-22,417.8,6.584,63.45686512758202
1989-02-23,422.4,6.587000000000001,64.1263093972977
1989-02-24,421.3,6.581,64.01762650053183
1989-02-27,418.5,6.522,64.16743330266789
1989-02-28,419.0,6.485,64.6106399383192
1989-03-01,415.3,6.388,65.01252348152786
1989-03-02,414.8,6.388,64.93425172197871
1989-03-03,417.8,6.4270000000000005,65.00700171152948
1989-03-06,418.9,6.434,65.10724277276965
1989-03-07,424.2,6.502000000000001,65.24146416487234
1989-03-08,423.6,6.49,65.26964560862866
1989-03-09,425.0,6.641,63.996386086432764
1989-03-10,424.5,6.709,63.27321508421524
1989-03-13,424.5,6.727,63.103909617957484
1989-03-14,426.3,6.8420000000000005,62.306343174510374
1989-03-15,421.7,6.747999999999999,62.492590397154714
1989-03-16,419.3,6.702999999999999,62.55408026256901
1989-03-17,423.8,6.797000000000001,62.35103722230395
1989-03-20,426.8,6.7860000000000005,62.894193928676685
1989-03-21,425.2,6.723,63.24557489216124
1989-03-22,424.4,6.706,63.28660900685952
1989-03-23,422.2,6.64,63.58433734939759
1989-03-27,420.2,6.58,63.86018237082067
1989-03-28,411.3,6.412000000000001,64.14535246412974
1989-03-29,410.4,6.363,64.49787835926449
1989-03-30,408.8,6.324,64.6426312460468
1989-03-31,412.9,6.372999999999999,64.78895339714421
1989-04-03,413.3,6.374,64.84154377157202
1989-04-04,413.3,6.397,64.60841019227763
1989-04-05,410.7,6.371,64.4639773975828
1989-04-06,410.8,6.3660000000000005,64.53031731071316
1989-04-07,410.1,6.329,64.79696634539422
1989-04-10,412.4,6.386,64.57876605073598
1989-04-11,412.0,6.399,64.38506016565088
1989-04-12,414.2,6.439,64.32675881348035
1989-04-13,416.3,6.439,64.65289641248641
1989-04-14,411.2,6.355,64.70495672698662
1989-04-17,411.5,6.36,64.70125786163521
1989-04-18,408.0,6.295,64.813343923749
1989-04-19,407.5,6.28,64.88853503184713
1989-04-20,410.0,6.3020000000000005,65.05871152015233
1989-04-21,408.8,6.282,65.07481693728113
1989-04-24,411.7,6.362,64.71235460546997
1989-04-25,409.2,6.325,64.69565217391305
1989-04-26,408.2,6.289,64.90698044204166
1989-04-27,405.5,6.15,65.9349593495935
1989-04-28,399.8,6.093,65.61628097817167
1989-05-01,400.2,6.145,65.12611879576892
1989-05-02,399.3,6.1129999999999995,65.31981024047113
1989-05-03,398.2,6.117999999999999,65.08662961752206
1989-05-04,397.3,6.095,65.18457752255948
1989-05-05,396.8,6.067,65.40299983517389
1989-05-08,396.0,6.057,65.37890044576523
1989-05-09,397.7,6.143,64.74035487546801
1989-05-10,396.0,6.082999999999999,65.0994575045208
1989-05-11,398.5,6.122999999999999,65.0824759105014
1989-05-12,394.9,5.975,66.09205020920503
1989-05-15,392.1,5.9270000000000005,66.15488442719757
1989-05-16,392.1,5.9350000000000005,66.06571187868576
1989-05-17,389.9,5.857,66.5699163394229
1989-05-18,386.3,5.827000000000001,66.29483439162519
1989-05-19,381.5,5.638,67.66583894998226
1989-05-22,377.5,5.501,68.6238865660789
1989-05-23,378.0,5.571000000000001,67.85137318255249
1989-05-24,378.5,5.571000000000001,67.94112367618021
1989-05-25,381.6,5.66,67.42049469964664
1989-05-26,380.4,5.647,67.3632017000177
1989-05-30,381.8,5.62,67.93594306049822
1989-05-31,378.6,5.542999999999999,68.30236334115101
1989-06-01,379.4,5.579,68.00501882057716
1989-06-02,384.0,5.672000000000001,67.70098730606487
1989-06-05,382.9,5.638,67.91415395530329
1989-06-06,395.6,5.814,68.04265565875474
1989-06-07,393.0,5.85,67.17948717948718
1989-06-08,390.1,5.825,66.96995708154506
1989-06-09,373.1,5.52,67.59057971014494
1989-06-12,377.3,5.557,67.89634694979306
1989-06-13,378.7,5.58,67.8673835125448
1989-06-14,379.3,5.61,67.61140819964349
1989-06-15,382.8,5.662999999999999,67.59668020483844
1989-06-16,380.8,5.645,67.45792736935341
1989-06-19,382.9,5.682,67.38824357620555
1989-06-20,382.2,5.591,68.35986406725094
1989-06-21,388.5,5.638,68.90741397658745
1989-06-22,386.9,5.645,68.53852967227635
1989-06-23,394.1,5.6770000000000005,69.42046855733662
1989-06-26,390.7,5.654,69.10152104704633
1989-06-27,392.2,5.651,69.40364537250045
1989-06-28,391.7,5.626,69.6231781016708
1989-06-29,386.1,5.446000000000001,70.89607051046639
1989-06-30,389.5,5.477,71.11557421946321
1989-07-03,393.2,5.547999999999999,70.87238644556598
1989-07-05,400.9,5.716,70.1364590622813
1989-07-06,401.4,5.7,70.42105263157895
1989-07-07,397.9,5.523,72.04417888828536
1989-07-10,398.8,5.542000000000001,71.95958137856368
1989-07-11,395.5,5.562,71.10751528227256
1989-07-12,392.7,5.488,71.55612244897958
1989-07-13,391.0,5.4910000000000005,71.20743034055727
1989-07-14,384.8,5.502000000000001,69.93820428934931
1989-07-17,384.6,5.563,69.13535861944995
1989-07-18,386.4,5.542000000000001,69.72212197762539
1989-07-19,381.6,5.447,70.05691206168534
1989-07-20,384.6,5.471,70.29793456406507
1989-07-21,385.4,5.477,70.36698922767938
1989-07-24,386.4,5.4910000000000005,70.36969586596247
1989-07-25,386.6,5.496,70.34206695778748
1989-07-26,387.5,5.5120000000000005,70.30116110304789
1989-07-27,386.0,5.497000000000001,70.22012006549026
1989-07-28,379.3,5.412999999999999,70.07204877147609
1989-07-31,382.6,5.539,69.07384004332913
1989-08-01,382.6,5.52,69.31159420289856
1989-08-02,381.5,5.49,69.48998178506375
1989-08-03,385.1,5.561,69.25013486782953
1989-08-04,379.2,5.43,69.8342541436464
1989-08-07,377.2,5.39,69.98144712430427
1989-08-08,377.4,5.42,69.6309963099631
1989-08-09,377.7,5.417000000000001,69.72494000369207
1989-08-10,377.9,5.426,69.64614817545153
1989-08-11,375.1,5.454,68.77521085441879
1989-08-14,377.1,5.46,69.06593406593407
1989-08-15,381.3,5.51,69.20145190562614
1989-08-16,378.4,5.4510000000000005,69.41845532929736
1989-08-17,378.4,5.511,68.66267465069859
1989-08-18,377.7,5.501,68.66024359207417
1989-08-21,378.3,5.489,68.91965749681181
1989-08-22,378.3,5.483,68.99507568849171
1989-08-23,375.6,5.422999999999999,69.26055688733175
1989-08-24,374.3,5.421,69.04630142040214
1989-08-25,370.4,5.356,69.15608663181479
1989-08-28,369.5,5.335,69.25960637300844
1989-08-29,373.2,5.335,69.95313964386129
1989-08-30,371.5,5.325,69.76525821596243
1989-08-31,369.2,5.28,69.92424242424242
1989-09-01,369.9,5.311,69.64790058369421
1989-09-05,368.9,5.296,69.65634441087613
1989-09-06,371.3,5.337999999999999,69.55788684900713
1989-09-07,369.9,5.352,69.11434977578475
1989-09-08,368.9,5.2829999999999995,69.82774938481923
1989-09-11,368.5,5.28,69.79166666666666
1989-09-12,368.8,5.292999999999999,69.67693179671265
1989-09-13,369.0,5.287000000000001,69.79383393228673
1989-09-14,369.5,5.272,70.08725341426403
1989-09-15,372.9,5.2989999999999995,70.37176825816192
1989-09-18,370.4,5.2780000000000005,70.17809776430465
1989-09-19,370.1,5.275,70.1611374407583
1989-09-20,374.0,5.331,70.15569311573813
1989-09-21,374.2,5.392,69.39910979228486
1989-09-22,374.5,5.497999999999999,68.11567842851947
1989-09-25,378.6,5.496,68.88646288209607
1989-09-26,377.1,5.476,68.86413440467496
1989-09-27,376.3,5.456,68.9699413489736
1989-09-28,376.9,5.471,68.89051361725461
1989-09-29,376.2,5.432,69.2562592047128
1989-10-02,376.2,5.422999999999999,69.3711967545639
1989-10-03,375.5,5.42,69.28044280442805
1989-10-04,375.6,5.4479999999999995,68.94273127753306
1989-10-05,372.0,5.362,69.37709809772473
1989-10-06,372.2,5.306,70.14700339238597
1989-10-09,371.4,5.237,70.91846476990644
1989-10-10,369.2,5.212999999999999,70.82294264339153
1989-10-11,370.1,5.256,70.41476407914764
1989-10-12,371.4,5.266,70.52791492593998
1989-10-13,371.3,5.255,70.65651760228354
1989-10-16,375.2,5.275,71.12796208530806
1989-10-17,375.2,5.269,71.20895805655722
1989-10-18,376.4,5.273,71.38251469751565
1989-10-19,374.6,5.246,71.4067861227602
1989-10-20,374.6,5.254,71.2980586220023
1989-10-23,374.2,5.251,71.26261664444867
1989-10-24,377.4,5.308,71.10022607385079
1989-10-25,376.4,5.273,71.38251469751565
1989-10-26,379.5,5.351,70.92132311717437
1989-10-27,385.7,5.435,70.96596136154554
1989-10-30,385.1,5.398,71.34123749536866
1989-10-31,381.9,5.332000000000001,71.62415603900973
1989-11-01,381.2,5.3020000000000005,71.89739720860052
1989-11-02,387.4,5.405,71.67437557816835
1989-11-03,385.5,5.377000000000001,71.69425330109726
1989-11-06,388.3,5.386,72.0943186037876
1989-11-07,392.9,5.415,72.55771006463527
1989-11-08,395.4,5.414,73.03287772441817
1989-11-09,393.6,5.428,72.51289609432573
1989-11-10,393.1,5.38,73.06691449814127
1989-11-13,397.4,5.439,73.0649016363302
1989-11-14,399.8,5.529,72.3096400795804
1989-11-15,397.8,5.666,70.20825979527002
1989-11-16,397.7,5.724,69.47938504542277
1989-11-17,401.0,5.814,68.97144822841418
1989-11-20,404.6,5.834,69.35207404868017
1989-11-21,409.7,5.977,68.54609335787184
1989-11-22,417.0,5.94,70.2020202020202
1989-11-24,425.0,6.015,70.65669160432253
1989-11-27,419.8,5.825,72.068669527897
1989-11-28,419.4,5.83,71.93825042881646
1989-11-29,415.5,5.733,72.47514390371533
1989-11-30,417.5,5.795,72.04486626402071
1989-12-01,419.3,5.787999999999999,72.44298548721494
1989-12-04,406.6,5.63,72.22024866785081
1989-12-05,408.9,5.655,72.3076923076923
1989-12-06,410.1,5.675,72.26431718061674
1989-12-07,415.0,5.74,72.29965156794425
1989-12-08,416.8,5.76,72.36111111111111
1989-12-11,421.8,5.805,72.66149870801034
1989-12-12,422.8,5.785,73.08556611927399
1989-12-13,412.9,5.655,73.01503094606542
1989-12-14,412.8,5.662999999999999,72.89422567543706
1989-12-15,418.3,5.71,73.25744308231174
1989-12-18,416.1,5.667999999999999,73.41213832039521
1989-12-19,416.1,5.63,73.90763765541742
1989-12-20,417.5,5.648,73.91997167138811
1989-12-21,415.5,5.638,73.69634622206456
1989-12-22,416.7,5.654,73.70003537318712
1989-12-26,410.1,5.604,73.17987152034262
1989-12-27,403.8,5.32,75.90225563909775
1989-12-28,401.4,5.225,76.82296650717703
1989-12-29,405.2,5.273,76.84430115683672
1990-01-02,402.1,5.252999999999999,76.54673519893396
1990-01-03,396.4,5.22,75.93869731800766
1990-01-04,400.8,5.335,75.12652296157451
1990-01-05,408.5,5.385,75.85886722376974
1990-01-08,405.0,5.31,76.27118644067797
1990-01-09,406.2,5.297999999999999,76.6704416761042
1990-01-10,414.2,5.367999999999999,77.16095380029807
1990-01-11,415.6,5.365,77.4650512581547
1990-01-12,414.7,5.388,76.96733481811432
1990-01-15,415.1,5.297999999999999,78.35032087580221
1990-01-16,412.2,5.285,77.99432355723746
1990-01-17,413.7,5.308,77.93896006028636
1990-01-18,411.2,5.24,78.47328244274809
1990-01-19,410.9,5.25,78.26666666666667
1990-01-22,408.0,5.315,76.76387582314204
1990-01-23,413.7,5.34,77.47191011235955
1990-01-24,417.7,5.257999999999999,79.44085203499431
1990-01-25,416.3,5.252999999999999,79.24995240814773
1990-01-26,420.3,5.26,79.90494296577947
1990-01-29,419.2,5.252999999999999,79.80201789453646
1990-01-30,418.1,5.245,79.71401334604386
1990-01-31,412.4,5.228,78.88293802601378
1990-02-01,423.3,5.327999999999999,79.44819819819821
1990-02-02,423.4,5.337999999999999,79.31809666541777
1990-02-05,427.5,5.358,79.7872340425532
1990-02-06,426.4,5.335,79.92502343017807
1990-02-07,423.1,5.336,79.29160419790105
1990-02-08,423.5,5.343,79.26258656185664
1990-02-09,420.6,5.273,79.76483974966813
1990-02-12,423.6,5.305,79.84919886899152
1990-02-13,422.0,5.332999999999999,79.12994562160137
1990-02-14,420.7,5.33,78.93058161350844
1990-02-15,416.2,5.33,78.08630393996248
1990-02-16,420.8,5.34,78.80149812734084
1990-02-20,423.6,5.343,79.28130263896688
1990-02-21,421.6,5.28,79.84848484848484
1990-02-22,419.0,5.273,79.46140716859473
1990-02-23,418.2,5.24,79.80916030534351
1990-02-26,411.8,5.148,79.99222999223
1990-02-27,411.0,5.075,80.98522167487684
1990-02-28,408.9,5.127000000000001,79.75424224692802
1990-03-01,409.0,5.23,78.20267686424474
1990-03-02,405.6,5.1979999999999995,78.03001154290112
1990-03-05,406.6,5.188,78.37316885119508
1990-03-06,406.1,5.186,78.30698033166217
1990-03-07,402.3,5.19,77.51445086705202
1990-03-08,401.9,5.178,77.6168404789494
1990-03-09,401.6,5.1579999999999995,77.85963551764252
1990-03-12,401.1,5.103,78.6008230452675
1990-03-13,400.7,5.118,78.29230168034388
1990-03-14,399.5,5.138,77.75398987933048
1990-03-15,399.6,5.132999999999999,77.8492109877265
1990-03-16,400.9,5.145,77.92031098153548
1990-03-19,401.9,5.152,78.00854037267081
1990-03-20,393.3,5.093,77.22364029059494
1990-03-21,392.5,5.103,76.91553987850284
1990-03-22,394.7,5.13,76.93957115009746
1990-03-23,389.4,5.088,76.53301886792453
1990-03-26,366.2,4.997,73.28397038222934
1990-03-27,369.1,4.994,73.90869042851422
1990-03-28,369.1,4.955,74.49041372351161
1990-03-29,370.8,4.9830000000000005,74.41300421432871
1990-03-30,370.2,4.98,74.33734939759036
1990-04-02,374.5,4.978,75.23101647247891
1990-04-03,380.1,5.038,75.44660579595077
1990-04-04,381.8,5.19,73.5645472061657
1990-04-05,379.3,5.167999999999999,73.39396284829722
1990-04-06,385.2,5.19,74.21965317919074
1990-04-09,380.4,5.127999999999999,74.18096723868956
1990-04-10,379.3,5.113,74.18345394093487
1990-04-11,378.4,5.148,73.5042735042735
1990-04-12,379.7,5.1080000000000005,74.33437744714173
1990-04-16,378.9,5.075,74.66009852216749
1990-04-17,378.8,5.1080000000000005,74.15818324197338
1990-04-18,379.7,5.078,74.77353288696337
1990-04-19,380.7,5.078,74.97046081134305
1990-04-20,379.9,5.1080000000000005,74.37353171495691
1990-04-23,382.1,5.1,74.921568627451
1990-04-24,379.0,5.0,75.8
1990-04-25,373.6,4.922,75.90410402275499
1990-04-26,373.3,4.914,75.96662596662597
1990-04-27,374.0,4.917,76.06263982102908
1990-04-30,371.4,4.9319999999999995,75.30413625304136
1990-05-01,372.7,5.095,73.15014720314034
1990-05-02,372.0,5.065,73.4452122408687
1990-05-03,373.7,5.073,73.66449832446284
1990-05-04,373.1,5.073,73.54622511334516
1990-05-07,374.0,5.088,73.5062893081761
1990-05-08,372.0,5.058,73.54685646500593
1990-05-09,373.7,5.093,73.37522089141959
1990-05-10,371.9,5.15,72.2135922330097
1990-05-11,370.5,5.105,72.57590597453476
1990-05-14,369.9,5.125,72.17560975609756
1990-05-15,372.3,5.07,73.4319526627219
1990-05-16,370.3,5.065,73.10957551826259
1990-05-17,370.6,5.08,72.95275590551181
1990-05-18,375.6,5.175,72.57971014492755
1990-05-21,374.1,5.185,72.15043394406943
1990-05-22,376.4,5.335,70.55295220243673
1990-05-23,364.6,5.2780000000000005,69.07919666540356
1990-05-24,366.9,5.275,69.55450236966824
1990-05-25,368.4,5.26,70.03802281368822
1990-05-29,367.4,5.178,70.95403630745461
1990-05-30,364.1,5.085,71.60275319567356
1990-05-31,364.3,5.11,71.29158512720156
1990-06-01,363.5,5.08,71.55511811023622
1990-06-04,362.4,5.082,71.31050767414403
1990-06-05,363.6,5.096,71.35007849293564
1990-06-06,361.0,5.063,71.30159984199092
1990-06-07,358.1,5.04,71.0515873015873
1990-06-08,359.2,5.033,71.36896483210808
1990-06-11,359.7,5.035,71.43992055610724
1990-06-12,359.1,5.04,71.25
1990-06-13,355.1,4.933,71.9845935536185
1990-06-14,349.8,4.785,73.10344827586206
1990-06-15,352.3,4.825,73.01554404145078
1990-06-18,352.0,4.837,72.77237957411619
1990-06-19,351.8,4.827,72.88170706442925
1990-06-20,353.1,4.842,72.92441140024785
1990-06-21,353.1,4.832,73.07533112582782
1990-06-22,352.8,4.82,73.19502074688796
1990-06-25,356.2,4.822,73.86976358357528
1990-06-26,352.9,4.825,73.13989637305698
1990-06-27,353.2,4.795,73.66006256517205
1990-06-28,354.1,4.813,73.57157697901518
1990-06-29,359.9,4.8870000000000005,73.64436259463882
1990-07-02,360.8,5.01,72.01596806387226
1990-07-03,364.1,4.99,72.96593186372746
1990-07-05,363.3,4.937,73.58719870366619
1990-07-06,362.9,4.933,73.56578147172107
1990-07-09,359.9,4.865,73.97738951695786
1990-07-10,357.1,4.875,73.25128205128206
1990-07-11,355.6,4.897,72.61588727792527
1990-07-12,359.5,4.948,72.65561843168956
1990-07-13,365.7,4.965,73.65558912386707
1990-07-16,364.5,4.9030000000000005,74.3422394452376
1990-07-17,363.0,4.868,74.56861133935908
1990-07-18,362.5,4.9350000000000005,73.45491388044579
1990-07-19,362.1,4.9,73.89795918367346
1990-07-20,362.0,4.895,73.95301327885598
1990-07-23,369.7,4.928,75.02029220779221
1990-07-24,368.4,4.855,75.88053553038104
1990-07-25,372.4,4.87,76.46817248459958
1990-07-26,369.6,4.89,75.58282208588957
1990-07-27,368.0,4.87,75.564681724846
1990-07-30,367.8,4.84,75.99173553719008
1990-07-31,370.0,4.822,76.7316466196599
1990-08-01,377.8,4.855,77.81668383110195
1990-08-02,381.2,4.865,78.35560123329907
